tag,mnem
32748,MESUFE
32749,SHORDI
32750,LEEAIN
32751,PALACA
32752,URANAP
32753,HUMBLA
32754,ELAEGL
32755,ANISCI
32756,IXORJU
32757,HUMBLA
32758,PSYCNI
32759,LASIOB
32760,HUMBLA
32761,SEMEWA
32762,ALLOZE
32763,GLOCAC
32764,MESUFE
32765,UROPEL
32766,SHORDI
32767,AGROIN
32768,PALACA
32769,MESUNA
32770,GLENUN
32771,PSYCGL
32772,EUPHLO
32773,AGROHO
32774,PALACA
32775,HUMBLA
32776,AGROIN
32777,AGROIN
32778,SHORWO
32779,AGROIN
32780,UROPEL
32781,AGROHO
32782,MESUFE
32783,HUMBLA
32784,GAERVA
32785,MEMERO
32786,SHORAF
32787,MANGZE
32788,PALAPE
32789,UROPEL
32790,SHORDI
32791,CAMPZE
32792,GAERVA
32793,SEMEWA
32794,PALAPE
32795,UNIDEN
32796,GAERVA
32797,HUMBLA
32798,SHORWO
32799,NOTHBE
32800,MESUNA
32801,LEEAIN
32802,PSYCDU
32803,CULLCE
32804,GARCHE
32805,AGROHO
32806,SHORST
32807,HUMBLA
32808,UNIDEN
32809,ANISCI
32810,AGROHO
32811,HUMBLA
32812,SYMPHI
32813,CULLCE
32814,AGROHO
32815,SHORDI
32816,AGROHO
32817,AGROIN
32818,AGROIN
32819,SYZYNE
32820,HUMBLA
32821,SHORCR
32822,HUMBLA
32823,SHORAF
32824,HUMBLA
32825,SHORME
32826,HUMBLA
32827,AGROIN
32828,SEMEWA
32829,UNIDEN
32830,CARACA
32831,SHORTR
32832,SHORAF
32833,ALLOZE
32834,CALOTH
32835,PALATH
32836,ANISCI
32837,GOMPSE
32838,MESUNA
32839,AGROIN
32840,MEMERO
32841,SHORDI
32842,SYMPHI
32843,MEMERO
32844,UNIDEN
32845,AGROHO
32846,UNIDEN
32847,RANDGA
32848,AGROIN
32849,SHORME
32850,AGROHO
32851,SHORWO
32852,AGROIN
32853,SHORAF
32854,AGROIN
32855,MEMEPR
32856,UROPEL
32857,HUMBLA
32858,HUMBLA
32859,PALACA
32860,AGROIN
32861,MESUNA
32862,HUMBLA
32863,SHORWO
32864,GARCHE
32865,SHORCR
32866,GOMPSE
32867,CULLRO
32868,SHORST
32869,SCHUCA
32870,NARGMA
32871,ELAESU
32872,HUMBLA
32873,SHORME
32874,AGROIN
32875,UNIDEN
32876,PSYCNI
32877,AGROIN
32878,MESUFE
32879,GARCHE
32880,CULLRO
32881,SHORWO
32882,SHORME
32883,PALACA
32884,CALOTH
32885,MYRIDA
32886,SHORTR
32887,AGROHO
32888,MESUNA
32889,CHAECA
32890,UNIDEN
32891,MESUFE
32892,AGROHO
32893,GARCHE
32894,HUMBLA
32895,GARCHE
32896,HUMBLA
32897,HUMBLA
32898,PALATH
32899,HUMBLA
32900,HUMBLA
32901,MESUNA
32902,MESUNA
32903,GAERVA
32904,SCHUCA
32905,PSYCDU
32906,SHORWO
32907,MYRIDA
32908,PALATH
32909,MASTTE
32910,SYZYSP
32911,SHORWO
32912,SHORWO
32913,HUMBLA
32914,UROPEL
32915,AGROHO
32916,GARCHE
32917,DIOSAL
32918,CULLCE
32919,AGROIN
32920,AGROIN
32921,HUMBLA
32922,HUMBLA
32923,MESUNA
32924,HUMBLA
32925,AGROIN
32926,DYSOPE
32927,HORSIR
32928,UNIDEN
32929,AGROIN
32930,SEMEGA
32931,MEMERO
32932,SHORDI
32933,SHORDI
32934,ANISCI
32935,XYLOCH
32936,SHORME
32937,AGROIN
32938,MESUFE
32939,PALACA
32940,PSYCNI
32941,SHORDI
32942,PSYCNI
32943,UROPEL
32944,HUMBLA
32945,HUMBLA
32946,UNIDEN
32947,CULLCE
32948,AGROIN
32949,SHORDI
32950,SHORCR
32951,MESUNA
32952,CINNVE
32953,GAERRO
32954,MESUFE
32955,HUMBLA
32956,SHORTR
32957,AGROIN
32958,AGROIN
32959,MESUNA
32960,SHORCR
32961,HUMBLA
32962,AGROIN
32963,UROPEL
32964,MESUNA
32965,SHORME
32966,GARCHE
32967,PSYCDU
32968,UROPEL
32969,HUMBLA
32970,MESUNA
32971,SHORCN
32972,SHORDI
32973,MEMERO
32974,SHORTR
32975,UNIDEN
32976,CALOTR
32977,SHORST
32978,UNIDEN
32979,MESUNA
32980,HUMBLA
32981,AGROHO
32982,MESUFE
32983,CULLRO
32984,PALATH
32985,GAERRO
32986,SHORME
32987,GARCHE
32988,HUMBLA
32989,EURYAC
32990,PSYCNI
32991,AGLAAP
32992,UNIDEN
32993,UNIDEN
32994,HUMBLA
32995,GARCHE
32996,STRONA
32997,DIOSAC
32998,MYRIDA
32999,UNIDEN
33000,SEMESU
33001,AGROIN
33002,GOMPSE
33003,UNIDEN
33004,PALACA
33005,AGROIN
33006,HUMBLA
33007,UNIDEN
33008,ANISCI
33009,HUMBLA
33010,MESUNA
33011,MESUFE
33012,AGROIN
33013,SHORDI
33014,SHORWO
33015,MESUFE
33016,LITSLO
33017,HUMBLA
33018,BHESCE
33019,MADHFU
33020,GARCHE
33021,LITSLO
33022,SHORWO
33023,MYRIDA
33024,AGROHO
33025,CALOTH
33026,GLOCAC
33027,SHORTR
33028,MESUNA
33029,AGROHO
33030,SHORDI
33031,MESUNA
33032,AGROHO
33033,SHORTR
33034,GAERVA
33035,UROPEL
33036,AGROIN
33037,PSYCNI
33038,SHORAF
33039,HUMBLA
33040,MESUNA
33041,NEOLCA
33042,CULLRO
33043,SHORCR
33044,SHORDI
33045,SHORDI
33046,AGROIN
33047,AGROIN
33048,UNIDEN
33049,MEMERO
33050,AGROIN
33051,XYLOCH
33052,SHORCN
33053,SCHUCA
33054,MESUNA
33055,AGROIN
33056,PALAPE
33057,SEMESU
33058,SHORWO
33059,SHORAF
33060,GAERVA
33061,BHESCE
33062,GARCHE
33063,MESUNA
33064,SHORTR
33065,MESUNA
33066,MADHFU
33067,HUMBLA
33068,HUMBLA
33069,PALATH
33070,SHORTR
33071,HUMBLA
33072,GAERRO
33073,MESUNA
33074,AGROIN
33075,MYRIDA
33076,MESUNA
33077,UNIDEN
33078,MESUNA
33079,AGROIN
33080,HUMBLA
33081,SEMENI
33082,SCHUCA
33083,MESUFE
33084,MESUNA
33085,SHORDI
33086,MESUNA
33087,MESUNA
33088,HUMBLA
33089,ALLOZE
33090,LASIOB
33091,GARCHE
33092,GAERRO
33093,AGROIN
33094,PSYCNI
33095,GAERRO
33096,HUMBLA
33097,SCHUCA
33098,LEEAIN
33099,HUMBLA
33100,SHORME
33101,URANAP
33102,CINNVE
33103,AGROIN
33104,MESUNA
33105,NARGMA
33106,GLENUN
33107,SHORWO
33108,HUMBLA
33109,SHORAF
33110,XYLOCH
33111,SCHUCA
33112,UNIDEN
33113,GAERRO
33114,PSYCDU
33115,PSYCDU
33116,HUMBLA
33117,AGROIN
33118,AGROIN
33119,UNIDEN
33120,AGROIN
33121,MESUNA
33122,PSYCNI
33123,UNIDEN
33124,SHORTR
33125,MESUNA
33126,AGROHO
33127,HUMBLA
33128,UROPEL
33129,UROPEL
33130,CHAECO
33131,UNIDEN
33132,MESUNA
33133,SHORCN
33134,CHAECA
33135,MYRIDA
33136,SHORME
33137,MESUNA
33138,HUMBLA
33139,MESUNA
33140,AGROIN
33141,AGROHO
33142,PRISTE
33143,SHORDI
33144,CULLCE
33145,MESUNA
33146,PALACA
33147,MEMECL
33148,PALATH
33149,SCHUCA
33150,PSYCNI
33151,MADHFU
33152,CULLCE
33153,TRICER
33154,CULLRO
33155,CULLRO
33156,CULLCE
33157,SHORME
33158,CULLCE
33159,UNIDEN
33160,HUMBLA
33161,HUMBLA
33162,CULLCE
33163,MESUNA
33164,PALATH
33165,HUMBLA
33166,HUMBLA
33167,MESUNA
33168,PSYCNI
33169,SHORWO
33170,GARCHE
33171,UNIDEN
33172,SHORAF
33173,AGROHO
33174,SEMEWA
33175,CINNVE
33176,MESUNA
33177,CHAECA
33178,PALATH
33179,HUMBLA
33180,AGROIN
33181,SHORCR
33182,HUMBLA
33183,AGROIN
33184,HUMBLA
33185,UROPEL
33186,HUMBLA
33187,CHAECA
33188,AGROHO
33189,DYSOPE
33190,ALLOZE
33191,AGROIN
33192,AGROIN
33193,PSYCNI
33194,AGROIN
33195,PALAPE
33196,MYRIDA
33197,ANISCI
33198,PALACA
33199,SHORWO
33200,CULLCE
33201,AGROIN
33202,SHORDI
33203,GAERRO
33204,UNIDEN
33205,GARCHE
33206,UNIDEN
33207,SEMEGA
33208,SHORWO
33209,CHAECO
33210,MESUNA
33211,CULLCE
33212,PALACA
33213,LEEAIN
33214,PSYCNI
33215,MESUFE
33216,GARCHE
33217,SHORDI
33218,PSYCNI
33219,MESUNA
33220,MESUFE
33221,AGROIN
33222,AGROIN
33223,AGROIN
33224,SHORWO
33225,UNIDEN
33226,SHORDI
33227,SYZYNE
33228,ACTIAL
33229,CULLRO
33230,GLOCAC
33231,DILLRE
33232,UROPEL
33233,MESUNA
33234,MESUNA
33235,AGROIN
33236,MESUNA
33237,SHORAF
33238,HUMBLA
33239,MESUNA
33240,MESUNA
33241,BHESCE
33242,CULLRO
33243,SHORDI
33244,AGROIN
33245,PSYCNI
33246,MESUFE
33247,ALLOZE
33248,HUMBLA
33249,CULLRO
33250,MANGZE
33251,MESUNA
33252,GARCHE
33253,PALACA
33254,MESUNA
33255,AGROHO
33256,UNIDEN
33257,SYMPCU
33258,CULLCE
33259,UNIDEN
33260,GAERRO
33261,SHORDI
33262,ALLOZE
33263,HUMBLA
33264,CULLCE
33265,MESUFE
33266,UNIDEN
33267,PALATH
33268,UNIDEN
33269,LITSLO
33270,SHORWO
33271,AGROIN
33272,PSYCDU
33273,AGROIN
33274,SHORCR
33275,SHORDI
33276,SHORDI
33277,MESUNA
33278,MESUFE
33279,UNIDEN
33280,HUMBLA
33281,SHORCR
33282,GAERRO
33283,SHORCR
33284,MANGZE
33285,SHORME
33286,SHORDI
33287,CRYPWI
33288,CULLCE
33289,AGROHO
33290,GAERVA
33291,HUMBLA
33292,GAERRO
33293,CALOTH
33294,AGROIN
33295,NARGMA
33296,SHORWO
33297,PALACA
33298,SHORTR
33299,MESUNA
33300,AGROHO
33301,SHORAF
33302,SHORCN
33303,HUMBLA
33304,SHORCR
33305,PSYCNI
33306,MESUFE
33307,DIOSHI
33308,MEMEB_
33309,PALAPE
33310,AGROIN
33311,BHESCE
33312,XYLOCH
33313,CULLCE
33314,DIOSIN
33315,PSYCDU
33316,HUMBLA
33317,AGROHO
33318,MASTTE
33319,SHORWO
33320,LITSLO
33321,PSEUCH
33322,PSYCNI
33323,AGROHO
33324,MESUNA
33325,MYRIDA
33326,GLOCAC
33327,MYRIDA
33328,CINNVE
33329,SHORDI
33330,LITSLO
33331,SCHUCA
33332,SHORWO
33333,AGROIN
33334,HUMBLA
33335,UROPEL
33336,GAERVA
33337,GAERRO
33338,SYZYLI
33339,CULLCE
33340,LITSLO
33341,AGROIN
33342,SHORWO
33343,MESUNA
33344,GARCHE
33345,HUMBLA
33346,DIOSAC
33347,HUMBLA
33348,SHORAF
33349,SHORDI
33350,MANGZE
33351,MESUFE
33352,XYLOCH
33353,UNIDEN
33354,GARCHE
33355,SHORAF
33356,AGROIN
33357,SHORDI
33358,SHORME
33359,HUMBLA
33360,AGROHO
33361,CULLCE
33362,MEMERO
33363,HUMBLA
33364,SHORME
33365,SHORCR
33366,SYZYCY
33367,PSYCDU
33368,SHORWO
33369,CULLCE
33370,SCHUCA
33371,GARCHE
33372,CALOTH
33373,AGROIN
33374,DIOSHI
33375,GARCHE
33376,SHORAF
33377,SHORAF
33378,AGROHO
33379,UNIDEN
33380,SHORAF
33381,PSYCNI
33382,GAERVA
33383,PALACA
33384,MESUNA
33385,SCHUCA
33386,MESUNA
33387,HUMBLA
33388,HYDNOC
33389,SHORWO
33390,UNIDEN
33391,SCHUCA
33392,MESUNA
33393,XYLOCH
33394,MESUNA
33395,PSEUCH
33396,UNIDEN
33397,DIOSQU
33398,MASTTE
33399,SCHUCA
33400,GARCHE
33401,SHORDI
33402,SHORME
33403,CRYPWI
33404,NARGMA
33405,STRONA
33406,UNIDEN
33407,HUMBLA
33408,MASTTE
33409,MESUNA
33410,MESUNA
33411,AGROIN
33412,MESUNA
33413,UROPEL
33414,MANGZE
33415,CULLCE
33416,MESUNA
33417,MESUNA
33418,SHORCR
33419,SHORWO
33420,HUMBLA
33421,SHORWO
33422,GARCHE
33423,MESUNA
33424,MESUNA
33425,MYRIDA
33426,AGROIN
33427,UNIDEN
33428,MANGZE
33429,AGROIN
33430,AGROHO
33431,PSYCNI
33432,PSYCNI
33433,CINNVE
33434,MESUNA
33435,SHORCR
33436,SHORWO
33437,DILLRE
33438,HUMBLA
33439,AGROIN
33440,HUMBLA
33441,LEEAIN
33442,PRISTE
33443,UNIDEN
33444,PSYCNI
33445,HUMBLA
33446,XYLOCH
33447,HUMBLA
33448,HUMBLA
33449,SHORAF
33450,AGROHO
33451,MEMEVA
33452,HUMBLA
33453,HUMBLA
33454,MESUFE
33455,SHORWO
33456,HUMBLA
33457,GARCHE
33458,GYRIWA
33459,PSYCNI
33460,NOTHBE
33461,PALACA
33462,GAERRO
33463,MASTTE
33464,GARCHE
33465,CARACA
33466,HUMBLA
33467,PSYCNI
33468,AGROIN
33469,MESUFE
33470,GARCHE
33471,EUPHLO
33472,SHORME
33473,SHORDI
33474,HUMBLA
33475,MESUNA
33476,GLENUN
33477,PSYCGL
33478,AGROIN
33479,PALATH
33480,CULLRO
33481,SYZYMA
33482,GAERVA
33483,SHORDI
33484,PALATH
33485,SHORDI
33486,MEMEAR
33487,AGROHO
33488,MESUFE
33489,GAERVA
33490,SHORWO
33491,AGROHO
33492,SHORWO
33493,MESUNA
33494,SHORDI
33495,AGROIN
33496,PALAPE
33497,AGROHO
33498,HUMBLA
33499,HUMBLA
33500,SHORDI
33501,SEMEWA
33502,AGROIN
33503,GARCHE
33504,SHORDI
33505,PSYCNI
33506,SHORST
33507,AGROHO
33508,UROPEL
33509,LEEAIN
33510,XYLOCH
33511,PALATH
33512,UROPEL
33513,HUMBLA
33514,UNIDEN
33515,MESUFE
33516,PSYCNI
33517,PALATH
33518,CRYPWI
33519,HUMBLA
33520,SHORAF
33521,HUMBLA
33522,SYZYCY
33523,CALOTH
33524,MESUFE
33525,UNIDEN
33526,SCHUCA
33527,AGROIN
33528,UROPEL
33529,MESUNA
33530,AGROIN
33531,GAERVA
33532,UNIDEN
33533,PALATH
33534,PODATH
33535,SHORWO
33536,HUMBLA
33537,SHORDI
33538,SHORCR
33539,XYLOCH
33540,SHORTR
33541,SCHUCA
33542,UROPEL
33543,ALLOZE
33544,SYZYMA
33545,SEMEGA
33546,SCHUCA
33547,GARCHE
33548,HUMBLA
33549,MYRIDA
33550,MESUFE
33551,HUMBLA
33552,GARCHE
33553,MASTTE
33554,CULLRO
33555,CULLRO
33556,UNIDEN
33557,PSYCDU
33558,AGROHO
33559,MEMERO
33560,XYLOCH
33561,SHORWO
33562,PSYCDU
33563,GARCHE
33564,SHORME
33565,SHORST
33566,HUMBLA
33567,SHORDI
33568,CULLCE
33569,AGROIN
33570,SHORDI
33571,SHORME
33572,GARCHE
33573,MESUFE
33574,MALLRH
33575,HUMBLA
33576,NOTHFO
33577,HUMBLA
33578,SYZYNE
33579,AGROIN
33580,HUMBLA
33581,GARCHE
33582,CHAECO
33583,MESUFE
33584,PALATH
33585,AGROHO
33586,SHORCN
33587,CALOTH
33588,HUMBLA
33589,AGROIN
33590,SYZYLI
33591,GOMPSE
33592,SCHUCA
33593,PALACA
33594,AGROIN
33595,SHORDI
33596,CALOBR
33597,SEMEWA
33598,ELAESU
33599,UNIDEN
33600,PSYCNI
33601,HUMBLA
33602,SHORCN
33603,HUMBLA
33604,MESUFE
33605,HUMBLA
33606,MESUNA
33607,SYMPCU
33608,HUMBLA
33609,HUMBLA
33610,HUMBLA
33611,SHORDI
33612,SHORAF
33613,UNIDEN
33614,SYZYNE
33615,AGROIN
33616,SHORAF
33617,MYRIDA
33618,NOTHBE
33619,PSYCNI
33620,PALAPE
33621,UNIDEN
33622,MESUNA
33623,SHORST
33624,ACTIAL
33625,SEMEWA
33626,HUMBLA
33627,PSYCNI
33628,PSYCNI
33629,SHORCR
33630,ELAEGL
33631,CULLCE
33632,GOMPSE
33633,MESUNA
33634,MYRIDA
33635,HOMACE
33636,SHORTR
33637,PODATH
33638,UROPEL
33639,HUMBLA
33640,UNIDEN
33641,AGROIN
33642,DIOSIN
33643,AGLAAP
33644,SHORAF
33645,GARCHE
33646,DIOSQU
33647,SYZYWI
33648,AGROIN
33649,SHORDI
33650,MESUNA
33651,SHORTR
33652,AGROHO
33653,CULLRO
33654,SYZYCY
33655,PALAPE
33656,PALACA
33657,SHORME
33658,UNIDEN
33659,HUMBLA
33660,PALACA
33661,GAERVA
33662,HUMBLA
33663,SHORCN
33664,SHORWO
33665,CULLCE
33666,DYSOBI
33667,AGROHO
33668,SHORST
33669,HUMBLA
33670,SCHUCA
33671,MESUNA
33672,MEMEPR
33673,HUMBLA
33674,PSYCNI
33675,SHORCR
33676,GAERVA
33677,SHORAF
33678,AGROIN
33679,AGROIN
33680,HUMBLA
33681,PALACA
33682,MESUNA
33683,SHORCR
33684,PSYCNI
33685,XYLOCH
33686,MESUNA
33687,MANGZE
33688,AGROIN
33689,TRICER
33690,ALLOZE
33691,AGROIN
33692,SYMPCO
33693,CHAECO
33694,HUMBLA
33695,SHORTR
33696,DIOSAC
33697,SHORDI
33698,LITSGA
33699,SYZYNE
33700,PAVEIN
33701,SHORAF
33702,UNIDEN
33703,CULLCE
33704,CRYPWI
33705,PALAPE
33706,GAERRO
33707,SHORTR
33708,AGROIN
33709,HUMBLA
33710,HYDNOC
33711,MESUNA
33712,HUMBLA
33713,HUMBLA
33714,SHORCR
33715,MESUFE
33716,MESUNA
33717,CINNCA
33718,MESUNA
33719,UNIDEN
33720,PAVEIN
33721,PALATH
33722,MESUNA
33723,MESUNA
33724,ANISCI
33725,MESUFE
33726,HUMBLA
33727,AGROHO
33728,SHORCN
33729,LASIOB
33730,CULLCE
33731,HUMBLA
33732,SHORTR
33733,CALOBR
33734,HUMBLA
33735,HUMBLA
33736,HUMBLA
33737,HUMBLA
33738,GAERVA
33739,CALOTH
33740,SHORAF
33741,GAERVA
33742,PALACA
33743,LITSIT
33744,HUMBLA
33745,SHORME
33746,GAERVA
33747,PSYCNI
33748,SHORME
33749,SHORCN
33750,HUMBLA
33751,MEMERO
33752,MEMERO
33753,UNIDEN
33754,DILLRE
33755,PALATH
33756,GAERRO
33757,AGROHO
33758,CULLCE
33759,AGROIN
33760,SHORDI
33761,SHORWO
33762,SCHUCA
33763,UNIDEN
33764,SHORDI
33765,SHORDI
33766,HUMBLA
33767,MESUNA
33768,SHORDI
33769,GAERVA
33770,APAMSI
33771,DESMZE
33772,HYDNOC
33773,SYZYNE
33774,SHORTR
33775,MESUFE
33776,IXORJU
33777,AGROHO
33778,MEMERO
33779,LEEAIN
33780,SHORWO
33781,DIOSIN
33782,CHAECO
33783,HUMBLA
33784,GARCHE
33785,SHORME
33786,CULLCE
33787,MESUNA
33788,SHORTR
33789,UNIDEN
33790,PSYCGL
33791,SHORST
33792,HUMBLA
33793,PALACA
33794,PALACA
33795,SHORTR
33796,HUMBLA
33797,MESUNA
33798,DIOSQU
33799,MESUNA
33800,GARCHE
33801,GARCHE
33802,UNIDEN
33803,IXORJU
33804,SEMEWA
33805,HUMBLA
33806,SCHUCA
33807,SHORME
33808,MESUFE
33809,GARCHE
33810,MESUFE
33811,SHORWO
33812,ELAEGL
33813,MESUNA
33814,SHORTR
33815,AGROHO
33816,SHORCR
33817,AGROIN
33818,MESUNA
33819,HUMBLA
33820,UNIDEN
33821,MESUNA
33822,CARACA
33823,SHORDI
33824,DIOSRA
33825,MESUFE
33826,AGROIN
33827,TIMOJA
33828,CRYPWI
33829,SHORDI
33830,CULLRO
33831,SHORCR
33832,MESUFE
33833,HUMBLA
33834,SEMEWA
33835,HUMBLA
33836,HUMBLA
33837,SYZYNE
33838,AGROIN
33839,CHAECO
33840,AGROIN
33841,IXORJU
33842,PSYCNI
33843,MESUNA
33844,SHORDI
33845,MEMEPR
33846,SHORDI
33847,AGROIN
33848,MESUNA
33849,PALACA
33850,HUMBLA
33851,PSYCNI
33852,SCHUCA
33853,PALACA
33854,CULLCE
33855,HUMBLA
33856,MESUNA
33857,PALATH
33858,PALAPE
33859,SHORDI
33860,MESUNA
33861,MEMERO
33862,SYZYNE
33863,SYZYSP
33864,UROPEL
33865,GAERVA
33866,MESUNA
33867,UROPEL
33868,SHORCR
33869,SHORDI
33870,SYMPCU
33871,SCHUCA
33872,ANISCI
33873,SHORST
33874,SHORDI
33875,GAERRO
33876,MESUNA
33877,SHORDI
33878,HUMBLA
33879,HUMBLA
33880,LITSIT
33881,PALACA
33882,PSYCNI
33883,MESUNA
33884,MESUFE
33885,MEMECL
33886,SHORME
33887,HUMBLA
33888,SHORDI
33889,SEMEWA
33890,PALACA
33891,HUMBLA
33892,GAERVA
33893,MESUNA
33894,UROPEL
33895,UROPEL
33896,SHORWO
33897,CARACA
33898,SHORDI
33899,XYLOCH
33900,GARCHE
33901,GARCHE
33902,PSYCNI
33903,HUMBLA
33904,HUMBLA
33905,AGROIN
33906,HUMBLA
33907,GARCHE
33908,BHESCE
33909,GARCHE
33910,GYRIWA
33911,UROPEL
33912,MESUFE
33913,MESUNA
33914,ALLOZE
33915,UROPEL
33916,SYZYAM
33917,GAERVA
33918,SHORDI
33919,PODATH
33920,MESUNA
33921,GLENUN
33922,SHORWO
33923,AGROIN
33924,SHORWO
33925,GARCHE
33926,UROPEL
33927,SHORAF
33928,MESUFE
33929,SYZYNE
33930,AGROHO
33931,AGROIN
33932,HUMBLA
33933,HUMBLA
33934,PSYCNI
33935,MESUNA
33936,SHORCR
33937,ABARBI
33938,MALLFU
33939,ANTIPY
33940,PSYCNI
33941,HUMBLA
33942,SHORDI
33943,HUMBLA
33944,HUMBLA
33945,MESUNA
33946,AGROIN
33947,UROPEL
33948,SHORCR
33949,SHORAF
33950,CULLCE
33951,MESUNA
33952,AGROIN
33953,AGROHO
33954,SEMEWA
33955,SYZYNE
33956,AGROIN
33957,SYZYNE
33958,UNIDEN
33959,AGROHO
33960,PRISTE
33961,UROPEL
33962,UNIDEN
33963,SYZYWI
33964,UNIDEN
33965,UNIDEN
33966,MESUNA
33967,SHORDI
33968,MESUNA
33969,GARCHE
33970,MESUFE
33971,LITSLO
33972,MYRIDA
33973,UROPEL
33974,CULLRO
33975,HUMBLA
33976,HUMBLA
33977,HOPEJU
33978,URANAP
33979,CHAECO
33980,SHORCN
33981,SHORDI
33982,HOMACE
33983,SYZYSY
33984,SYMPCU
33985,DIOSAC
33986,GARCMO
33987,HUMBLA
33988,MESUFE
33989,PALACA
33990,GARCHE
33991,AGROIN
33992,SEMEWA
33993,SEMEWA
33994,AGROHO
33995,AGROHO
33996,GYRIWA
33997,SHORAF
33998,MESUNA
33999,AGLAAP
34000,MESUNA
34001,PALAPE
34002,EUPHLO
34003,HUMBLA
34004,AGROHO
34005,DILLRE
34006,SEMEGA
34007,AGROHO
34008,SHORDI
34009,AGROIN
34010,MESUFE
34011,AGROHO
34012,MESUNA
34013,PALACA
34014,AGROIN
34015,PSYCDU
34016,HUMBLA
34017,PALAPE
34018,AGROHO
34019,GLOCAC
34020,AGROIN
34021,GARCHE
34022,AGROIN
34023,SHORME
34024,HYDNOC
34025,HUMBLA
34026,MANGZE
34027,MEMERO
34028,AGROIN
34029,HUMBLA
34030,NOTHBE
34031,CINNVE
34032,MESUNA
34033,SCHUCA
34034,GAERVA
34035,SHORAF
34036,CULLRO
34037,HUMBLA
34038,SCHUCA
34039,PALATH
34040,MESUNA
34041,AGROIN
34042,PSYCNI
34043,AGROIN
34044,IXORJU
34045,HUMBLA
34046,UNIDEN
34047,UNIDEN
34048,PSYCNI
34049,SYZYSP
34050,HUMBLA
34051,GARCMO
34052,PALACA
34053,CULLCE
34054,SHORME
34055,CHAECO
34056,MADHFU
34057,SHORCR
34058,AGROHO
34059,HYDNOC
34060,PALACA
34061,GAERRO
34062,NARGMA
34063,HUMBLA
34064,HUMBLA
34065,DIOSHI
34066,HUMBLA
34067,SCHUCA
34068,GARCHE
34069,UROPEL
34070,AGROIN
34071,MYRIDA
34072,MESUNA
34073,UNIDEN
34074,GAERVA
34075,AGROIN
34076,SHORDI
34077,MESUNA
34078,AGROIN
34079,AGROIN
34080,PALATH
34081,UNIDEN
34082,UNIDEN
34083,CULLCE
34084,HUMBLA
34085,HUMBLA
34086,SCHUCA
34087,GLOCAC
34088,SHORME
34089,AGROHO
34090,ALLOZE
34091,URANAP
34092,SHORDI
34093,SHORDI
34094,SHORDI
34095,HUMBLA
34096,MALLRH
34097,SHORCR
34098,GLENUN
34099,SHORWO
34100,HUMBLA
34101,AGROIN
34102,HUMBLA
34103,ACTIAL
34104,SHORDI
34105,HUMBLA
34106,AGROIN
34107,AGROIN
34108,SHORCR
34109,AGROIN
34110,UROPEL
34111,CULLCE
34112,LITSLO
34113,HUMBLA
34114,PSYCNI
34115,AGROIN
34116,CALOTH
34117,HUMBLA
34118,MESUNA
34119,SHORDI
34120,MESUFE
34121,MESUFE
34122,PALAHI
34123,CHAECO
34124,SHORCR
34125,SHORWO
34126,GARCTE
34127,AGROHO
34128,MESUNA
34129,AGROHO
34130,GOMPSE
34131,XYLOCH
34132,AGROIN
34133,SHORME
34134,SEMEWA
34135,IXORJU
34136,SHORWO
34137,SCHUCA
34138,MESUFE
34139,ALLOZE
34140,SHORDI
34141,PSYCNI
34142,AGROIN
34143,MESUNA
34144,CRYPWI
34145,SHORDI
34146,LEEAIN
34147,HUMBLA
34148,MESUNA
34149,GARCHE
34150,AGROIN
34151,SHORTR
34152,CULLCE
34153,UNIDEN
34154,PSYCNI
34155,HUMBLA
34156,AGROIN
34157,IXORJU
34158,SHORWO
34159,MESUNA
34160,GAERVA
34161,AGROIN
34162,SCHUCA
34163,GAERVA
34164,UROPEL
34165,UROPEL
34166,AGROIN
34167,UNIDEN
34168,HUMBLA
34169,HUMBLA
34170,AGROIN
34171,MESUFE
34172,HUMBLA
34173,SEMEGA
34174,CHAECO
34175,HUMBLA
34176,MYRIDA
34177,AGROHO
34178,AGROHO
34179,SEMEWA
34180,PALATH
34181,MADHFU
34182,SHORDI
34183,ALLOZE
34184,GONIHO
34185,HUMBLA
34186,GAERVA
34187,ANISCI
34188,PSYCNI
34189,HUMBLA
34190,AGROIN
34191,HUMBLA
34192,SHORAF
34193,MEMEAR
34194,SHORDI
34195,NARGMA
34196,HUMBLA
34197,SHORDI
34198,MESUFE
34199,HUMBLA
34200,GLENUN
34201,SHORDI
34202,BHESCE
34203,CULLCE
34204,PAVEIN
34205,ANISCI
34206,PSYCNI
34207,AGROHO
34208,MESUFE
34209,UNIDEN
34210,MESUNA
34211,HUMBLA
34212,SHORME
34213,SYZYWI
34214,AGROIN
34215,AGROHO
34216,HUMBLA
34217,PAVEIN
34218,IXORJU
34219,UNIDEN
34220,HOPEJU
34221,MESUNA
34222,GLENUN
34223,AGROIN
34224,PSYCNI
34225,SHORAF
34226,MESUNA
34227,MESUFE
34228,MESUNA
34229,SHORCN
34230,ACTIAL
34231,CULLRO
34232,SCHUCA
34233,CULLCE
34234,GARCHE
34235,HUMBLA
34236,HUMBLA
34237,AGROIN
34238,SYMPCO
34239,SHORCR
34240,DIOSIN
34241,UNIDEN
34242,PALAPE
34243,SHORAF
34244,SCOLAC
34245,SYZYWI
34246,GAERRO
34247,PSYCNI
34248,AGROIN
34249,UNIDEN
34250,AGROIN
34251,AGROIN
34252,SHORWO
34253,HUMBLA
34254,SHORWO
